customer_id,contact_date,age,job,marital,education,age_group
5268,2024-04-29,32,Admin,married,tertiary,Young Adult
5269,2024-03-12,37,Management,single,tertiary,Young Adult
5270,2024-05-04,56,Management,married,tertiary,Middle Aged
5271,2024-12-17,28,Blue-Collar,single,secondary,Young Adult
5272,2024-05-06,49,Blue-Collar,married,secondary,Middle Aged
5273,2024-02-23,23,Student,single,secondary,Young Adult
5274,2024-04-17,56,Retired,married,secondary,Middle Aged
5275,2024-05-13,54,Blue-Collar,divorced,primary,Middle Aged
5276,2024-07-07,59,Management,married,tertiary,Middle Aged
5277,2024-05-27,53,Technician,married,secondary,Middle Aged
5278,2024-06-18,51,Retired,married,primary,Middle Aged
5279,2024-07-13,31,Unemployed,married,tertiary,Young Adult
5280,2024-02-17,62,Management,divorced,tertiary,Elderly
5281,2024-06-01,38,Technician,single,tertiary,Young Adult
5282,2024-03-27,25,Management,single,tertiary,Young Adult
5283,2024-04-08,43,Technician,divorced,unknown,Middle Aged
5284,2024-10-29,45,Admin,divorced,secondary,Middle Aged
5285,2024-04-08,78,Retired,divorced,primary,Elderly
5286,2024-10-27,30,Management,single,tertiary,Young Adult
5287,2024-04-22,69,Retired,divorced,tertiary,Elderly
5288,2024-07-28,48,Entrepreneur,married,secondary,Middle Aged
5289,2024-06-15,31,Admin,single,secondary,Young Adult
5290,2024-11-19,57,Retired,single,primary,Middle Aged
5291,2024-11-17,45,Admin,divorced,secondary,Middle Aged
5292,2024-06-02,48,Blue-Collar,married,secondary,Middle Aged
5293,2024-01-29,34,Admin,single,secondary,Young Adult
5294,2024-11-21,37,Entrepreneur,married,tertiary,Young Adult
5295,2024-05-21,32,Management,married,tertiary,Young Adult
5296,2024-06-20,35,Self-Employed,married,secondary,Young Adult
5297,2024-05-12,31,Blue-Collar,married,primary,Young Adult
5298,2024-05-28,54,Technician,married,tertiary,Middle Aged
5299,2024-05-26,52,Unemployed,married,secondary,Middle Aged
5300,2024-05-13,29,Self-Employed,single,secondary,Young Adult
5301,2024-06-04,34,Services,single,secondary,Young Adult
5302,2024-05-20,37,Blue-Collar,divorced,secondary,Young Adult
5303,2024-02-02,66,Housemaid,married,secondary,Elderly
5304,2024-08-26,33,Technician,married,secondary,Young Adult
5305,2024-08-18,60,Retired,married,secondary,Elderly
5306,2024-05-07,55,Management,divorced,tertiary,Middle Aged
5307,2024-05-27,34,Blue-Collar,single,secondary,Young Adult
5308,2024-07-24,52,Blue-Collar,married,primary,Middle Aged
5309,2024-05-15,29,Services,married,secondary,Young Adult
5310,2024-05-08,43,Services,divorced,secondary,Middle Aged
5311,2024-05-18,57,Services,divorced,primary,Middle Aged
5312,2024-07-31,32,Blue-Collar,married,primary,Young Adult
5313,2024-10-30,67,Unknown,married,tertiary,Elderly
5314,2024-08-25,45,Services,married,secondary,Middle Aged
5315,2024-07-29,47,Technician,single,secondary,Middle Aged
5316,2024-08-06,31,Self-Employed,single,tertiary,Young Adult
5317,2024-05-07,52,Blue-Collar,divorced,primary,Middle Aged
5318,2024-08-08,41,Technician,married,secondary,Middle Aged
5319,2024-05-27,35,Blue-Collar,single,secondary,Young Adult
5320,2024-08-29,48,Management,divorced,tertiary,Middle Aged
5321,2024-08-07,53,Blue-Collar,married,primary,Middle Aged
5322,2024-11-18,59,Entrepreneur,married,primary,Middle Aged
5323,2024-05-27,26,Blue-Collar,single,secondary,Young Adult
5324,2024-08-14,30,Management,married,tertiary,Young Adult
5325,2024-06-19,56,Self-Employed,married,tertiary,Middle Aged
5326,2024-05-16,41,Blue-Collar,divorced,secondary,Middle Aged
5327,2024-07-28,52,Technician,married,secondary,Middle Aged
5328,2024-05-18,35,Admin,single,secondary,Young Adult
5329,2024-11-17,41,Management,married,tertiary,Middle Aged
5330,2024-06-02,39,Management,married,tertiary,Young Adult
5331,2024-08-19,51,Management,married,tertiary,Middle Aged
5332,2024-11-18,46,Blue-Collar,married,secondary,Middle Aged
5333,2024-07-09,43,Technician,divorced,primary,Middle Aged
5334,2024-08-06,31,Technician,single,secondary,Young Adult
5335,2024-06-06,56,Unemployed,married,secondary,Middle Aged
5336,2024-11-18,35,Entrepreneur,married,secondary,Young Adult
5337,2024-05-05,58,Self-Employed,married,tertiary,Middle Aged
5338,2024-05-27,33,Technician,married,secondary,Young Adult
5339,2024-06-18,36,Blue-Collar,single,secondary,Young Adult
5340,2024-08-12,49,Entrepreneur,single,secondary,Middle Aged
5341,2024-07-14,47,Technician,married,secondary,Middle Aged
5342,2024-06-03,61,Retired,married,primary,Elderly
5343,2024-05-29,45,Services,married,secondary,Middle Aged
5344,2024-05-05,53,Management,divorced,tertiary,Middle Aged
5345,2024-08-14,31,Management,married,tertiary,Young Adult
5346,2024-07-23,35,Admin,married,secondary,Young Adult
5347,2024-08-08,55,Management,married,tertiary,Middle Aged
5348,2024-08-13,50,Technician,married,secondary,Middle Aged
5349,2024-01-28,53,Unknown,married,unknown,Middle Aged
5350,2024-02-02,45,Admin,married,secondary,Middle Aged
5351,2024-11-19,45,Unemployed,married,tertiary,Middle Aged
5352,2024-08-18,32,Technician,single,tertiary,Young Adult
5353,2024-06-04,33,Blue-Collar,married,primary,Young Adult
5354,2024-11-19,51,Blue-Collar,married,primary,Middle Aged
5355,2024-07-17,27,Housemaid,married,secondary,Young Adult
5356,2024-08-13,37,Technician,married,secondary,Young Adult
5357,2024-08-18,45,Blue-Collar,married,primary,Middle Aged
5358,2024-05-29,40,Blue-Collar,married,secondary,Middle Aged
5359,2024-11-21,41,Blue-Collar,married,primary,Middle Aged
5360,2024-02-06,35,Management,single,tertiary,Young Adult
5361,2024-10-15,62,Retired,married,tertiary,Elderly
5362,2024-08-06,42,Technician,married,secondary,Middle Aged
5363,2024-11-20,38,Management,divorced,tertiary,Young Adult
5364,2024-08-22,36,Technician,single,secondary,Young Adult
5365,2024-05-06,59,Services,married,secondary,Middle Aged
5366,2024-01-29,46,Services,divorced,secondary,Middle Aged
5367,2024-05-09,42,Blue-Collar,married,primary,Middle Aged
5368,2024-03-15,27,Student,single,secondary,Young Adult
5369,2024-01-30,44,Technician,married,secondary,Middle Aged
5370,2024-05-29,32,Services,married,secondary,Young Adult
5371,2024-05-15,32,Self-Employed,divorced,tertiary,Young Adult
5372,2024-06-02,43,Blue-Collar,married,secondary,Middle Aged
5373,2024-08-08,38,Management,married,tertiary,Young Adult
5374,2024-06-02,40,Services,married,secondary,Middle Aged
5375,2024-05-13,44,Management,married,tertiary,Middle Aged
5376,2024-11-17,49,Management,divorced,tertiary,Middle Aged
5377,2024-07-22,37,Management,married,tertiary,Young Adult
5378,2024-05-26,40,Unemployed,married,secondary,Middle Aged
5379,2024-05-30,54,Management,divorced,tertiary,Middle Aged
5380,2024-05-20,38,Blue-Collar,married,primary,Young Adult
5381,2024-07-30,45,Management,married,tertiary,Middle Aged
5382,2024-08-12,49,Self-Employed,married,tertiary,Middle Aged
5383,2024-08-12,46,Technician,married,secondary,Middle Aged
5384,2024-05-06,39,Blue-Collar,married,secondary,Young Adult
5385,2024-05-06,56,Management,married,tertiary,Middle Aged
5386,2024-05-08,37,Blue-Collar,married,secondary,Young Adult
5387,2024-05-08,39,Management,married,tertiary,Young Adult
5388,2024-11-17,53,Self-Employed,married,secondary,Middle Aged
5389,2024-05-16,38,Blue-Collar,married,secondary,Young Adult
5390,2024-05-13,25,Technician,single,tertiary,Young Adult
5391,2024-08-20,35,Technician,married,secondary,Young Adult
5392,2024-06-18,47,Unemployed,married,primary,Middle Aged
5393,2024-07-29,40,Management,married,tertiary,Middle Aged
5394,2024-02-06,31,Self-Employed,married,tertiary,Young Adult
5395,2024-06-20,50,Technician,married,primary,Middle Aged
5396,2024-05-16,40,Blue-Collar,married,secondary,Middle Aged
5397,2024-08-11,55,Retired,married,tertiary,Middle Aged
5398,2024-11-19,31,Services,married,secondary,Young Adult
5399,2024-05-07,59,Blue-Collar,married,primary,Middle Aged
5400,2024-06-05,52,Management,married,primary,Middle Aged
5401,2024-07-12,55,Unknown,married,secondary,Middle Aged
5402,2024-08-22,49,Management,married,tertiary,Middle Aged
5403,2024-05-08,31,Self-Employed,married,tertiary,Young Adult
5404,2024-06-12,55,Entrepreneur,married,secondary,Middle Aged
5405,2024-05-09,38,Entrepreneur,married,secondary,Young Adult
5406,2024-06-03,52,Unemployed,married,secondary,Middle Aged
5407,2024-05-13,57,Management,divorced,unknown,Middle Aged
5408,2024-09-23,65,Management,divorced,tertiary,Elderly
5409,2024-08-13,53,Retired,married,tertiary,Middle Aged
5410,2024-07-28,34,Technician,single,tertiary,Young Adult
5411,2024-11-18,41,Self-Employed,single,tertiary,Middle Aged
5412,2024-06-05,44,Unemployed,married,tertiary,Middle Aged
5413,2024-08-25,49,Technician,married,secondary,Middle Aged
5414,2024-05-26,39,Technician,married,secondary,Young Adult
5415,2024-11-21,54,Management,married,tertiary,Middle Aged
5416,2024-02-02,22,Student,single,secondary,Young Adult
5417,2024-05-12,31,Admin,married,secondary,Young Adult
5418,2024-08-22,53,Housemaid,married,unknown,Middle Aged
5419,2024-08-26,59,Technician,divorced,secondary,Middle Aged
5420,2024-06-19,59,Admin,married,secondary,Middle Aged
5421,2024-02-03,56,Management,married,tertiary,Middle Aged
5422,2024-08-07,52,Management,divorced,tertiary,Middle Aged
5423,2024-06-17,57,Entrepreneur,divorced,tertiary,Middle Aged
5424,2024-04-16,41,Admin,married,secondary,Middle Aged
5425,2024-04-30,39,Housemaid,married,tertiary,Young Adult
5426,2024-05-12,35,Management,divorced,tertiary,Young Adult
5427,2024-07-23,53,Management,divorced,tertiary,Middle Aged
5428,2024-07-29,35,Technician,married,secondary,Young Adult
5429,2024-05-26,25,Technician,single,secondary,Young Adult
5430,2024-07-17,34,Services,married,secondary,Young Adult
5431,2024-06-16,38,Self-Employed,married,secondary,Young Adult
5432,2024-05-15,42,Management,married,primary,Middle Aged
5433,2024-05-09,28,Self-Employed,single,secondary,Young Adult
5434,2024-05-14,35,Blue-Collar,married,secondary,Young Adult
5435,2024-11-17,34,Admin,single,secondary,Young Adult
5436,2024-08-27,32,Technician,married,secondary,Young Adult
5437,2024-11-18,38,Entrepreneur,married,unknown,Young Adult
5438,2024-01-25,32,Management,single,tertiary,Young Adult
5439,2024-01-29,41,Management,married,tertiary,Middle Aged
5440,2024-05-12,41,Blue-Collar,married,secondary,Middle Aged
5441,2024-05-18,26,Management,single,tertiary,Young Adult
5442,2024-04-20,60,Retired,married,tertiary,Elderly
5443,2024-08-27,51,Services,married,unknown,Middle Aged
5444,2024-05-18,24,Services,single,secondary,Young Adult
5445,2024-05-11,37,Blue-Collar,married,unknown,Young Adult
5446,2024-08-06,44,Technician,married,secondary,Middle Aged
5447,2024-08-13,74,Retired,divorced,primary,Elderly
5448,2024-07-07,50,Technician,married,secondary,Middle Aged
5449,2024-05-28,31,Management,single,tertiary,Young Adult
5450,2024-05-07,31,Admin,married,secondary,Young Adult
5451,2024-06-04,25,Management,single,tertiary,Young Adult
5452,2024-05-20,39,Entrepreneur,married,tertiary,Young Adult
5453,2024-06-04,30,Management,single,tertiary,Young Adult
5454,2024-05-20,60,Management,married,secondary,Elderly
5455,2024-08-19,48,Technician,married,secondary,Middle Aged
5456,2024-07-22,30,Entrepreneur,married,secondary,Young Adult
5457,2024-05-13,43,Services,single,secondary,Middle Aged
5458,2024-07-25,44,Technician,single,primary,Middle Aged
5459,2024-01-28,29,Blue-Collar,single,secondary,Young Adult
5460,2024-05-06,46,Unemployed,married,secondary,Middle Aged
5461,2024-05-04,28,Blue-Collar,single,tertiary,Young Adult
5462,2024-05-18,34,Entrepreneur,married,tertiary,Young Adult
5463,2024-01-28,42,Management,divorced,tertiary,Middle Aged
5464,2024-06-19,59,Retired,married,secondary,Middle Aged
5465,2024-01-29,27,Blue-Collar,single,secondary,Young Adult
5466,2024-11-20,36,Blue-Collar,married,primary,Young Adult
5467,2024-05-08,34,Blue-Collar,single,secondary,Young Adult
5468,2024-05-14,30,Management,married,tertiary,Young Adult
5469,2024-05-23,50,Technician,married,tertiary,Middle Aged
5470,2024-11-20,50,Technician,married,tertiary,Middle Aged
5471,2024-02-04,45,Entrepreneur,married,secondary,Middle Aged
5472,2024-05-05,40,Blue-Collar,single,unknown,Middle Aged
5473,2024-11-17,49,Management,married,tertiary,Middle Aged
5474,2024-06-11,54,Retired,married,secondary,Middle Aged
5475,2024-02-05,31,Blue-Collar,single,secondary,Young Adult
5476,2024-04-15,35,Self-Employed,married,tertiary,Young Adult
5477,2024-05-06,34,Blue-Collar,married,tertiary,Young Adult
5478,2024-05-14,48,Admin,divorced,secondary,Middle Aged
5479,2024-08-29,51,Blue-Collar,married,secondary,Middle Aged
5480,2024-01-30,47,Unemployed,single,tertiary,Middle Aged
5481,2024-11-21,45,Retired,single,secondary,Middle Aged
5482,2024-08-28,33,Management,married,tertiary,Young Adult
5483,2024-07-24,33,Services,single,secondary,Young Adult
5484,2024-10-11,27,Unemployed,single,primary,Young Adult
5485,2024-05-25,47,Technician,married,secondary,Middle Aged
5486,2024-01-29,54,Self-Employed,divorced,tertiary,Middle Aged
5487,2024-02-05,37,Management,married,tertiary,Young Adult
5488,2024-06-20,43,Unknown,married,unknown,Middle Aged
5489,2024-11-18,49,Management,married,tertiary,Middle Aged
5490,2024-08-14,43,Unemployed,married,secondary,Middle Aged
5491,2024-05-19,27,Admin,single,secondary,Young Adult
5492,2024-05-15,44,Services,married,secondary,Middle Aged
5493,2024-05-11,37,Management,divorced,tertiary,Young Adult
5494,2024-06-20,50,Services,married,secondary,Middle Aged
5495,2024-04-20,50,Entrepreneur,married,primary,Middle Aged
5496,2024-06-20,52,Services,married,primary,Middle Aged
5497,2024-05-06,26,Admin,single,secondary,Young Adult
5498,2024-11-17,35,Technician,married,secondary,Young Adult
5499,2024-05-28,47,Services,divorced,secondary,Middle Aged
5500,2024-05-15,55,Services,divorced,primary,Middle Aged
5501,2024-07-08,26,Blue-Collar,single,primary,Young Adult
5502,2024-08-21,37,Self-Employed,married,secondary,Young Adult
5503,2024-05-29,56,Blue-Collar,married,primary,Middle Aged
5504,2024-04-16,33,Management,married,tertiary,Young Adult
5505,2024-07-09,36,Blue-Collar,married,secondary,Young Adult
5506,2024-08-22,32,Management,single,tertiary,Young Adult
5507,2024-08-28,30,Technician,single,tertiary,Young Adult
5508,2024-11-19,39,Management,single,tertiary,Young Adult
5509,2024-01-29,28,Management,single,tertiary,Young Adult
5510,2024-01-30,36,Self-Employed,single,tertiary,Young Adult
5511,2024-11-19,39,Admin,single,secondary,Young Adult
5512,2024-01-28,48,Management,divorced,secondary,Middle Aged
5513,2024-04-01,34,Blue-Collar,married,secondary,Young Adult
5514,2024-08-08,50,Blue-Collar,married,primary,Middle Aged
5515,2024-01-15,26,Admin,single,secondary,Young Adult
5516,2024-11-21,35,Entrepreneur,married,secondary,Young Adult
5517,2024-06-20,44,Blue-Collar,married,primary,Middle Aged
5518,2024-11-18,47,Management,married,secondary,Middle Aged
5519,2024-04-13,62,Management,married,tertiary,Elderly
5520,2024-11-03,55,Management,single,tertiary,Middle Aged
5521,2024-09-04,26,Management,single,tertiary,Young Adult
5522,2024-09-15,88,Retired,married,secondary,Elderly
5523,2024-05-14,28,Technician,single,tertiary,Young Adult
5524,2024-05-15,41,Services,married,secondary,Middle Aged
5525,2024-07-23,25,Technician,single,tertiary,Young Adult
5526,2024-06-20,40,Entrepreneur,divorced,tertiary,Middle Aged
5527,2024-05-05,35,Blue-Collar,married,primary,Young Adult
5528,2024-07-05,65,Retired,divorced,secondary,Elderly
5529,2024-07-16,40,Self-Employed,single,tertiary,Middle Aged
5530,2024-08-26,43,Management,divorced,tertiary,Middle Aged
5531,2024-01-30,29,Management,single,tertiary,Young Adult
5532,2024-07-08,48,Management,single,secondary,Middle Aged
5533,2024-07-09,35,Blue-Collar,married,secondary,Young Adult
5534,2024-09-14,30,Technician,single,secondary,Young Adult
5535,2024-04-20,32,Management,single,tertiary,Young Adult
5536,2024-08-25,30,Student,married,tertiary,Young Adult
5537,2024-05-18,30,Admin,single,secondary,Young Adult
5538,2024-05-15,24,Admin,married,secondary,Young Adult
5539,2024-05-28,29,Technician,married,secondary,Young Adult
5540,2024-05-06,44,Management,married,tertiary,Middle Aged
5541,2024-07-24,42,Blue-Collar,married,secondary,Middle Aged
5542,2024-04-08,45,Housemaid,married,primary,Middle Aged
5543,2024-06-11,57,Housemaid,married,primary,Middle Aged
5544,2024-07-14,36,Blue-Collar,married,primary,Young Adult
5545,2024-05-08,49,Technician,married,primary,Middle Aged
5546,2024-09-15,30,Technician,single,tertiary,Young Adult
5547,2024-05-08,48,Management,divorced,tertiary,Middle Aged
5548,2024-02-02,32,Services,married,secondary,Young Adult
5549,2024-04-06,35,Technician,married,secondary,Young Adult
5550,2024-05-15,40,Entrepreneur,married,primary,Middle Aged
5551,2024-02-06,32,Housemaid,married,primary,Young Adult
5552,2024-08-12,37,Admin,single,tertiary,Young Adult
5553,2024-11-21,37,Management,married,tertiary,Young Adult
5554,2024-11-21,43,Management,married,tertiary,Middle Aged
5555,2024-08-06,48,Technician,married,secondary,Middle Aged
5556,2024-07-21,36,Technician,married,secondary,Young Adult
5557,2024-05-08,33,Unemployed,single,secondary,Young Adult
5558,2024-05-23,33,Management,married,secondary,Young Adult
5559,2024-06-06,36,Services,single,primary,Young Adult
5560,2024-02-02,65,Retired,married,tertiary,Elderly
5561,2024-11-19,50,Housemaid,married,primary,Middle Aged
5562,2024-04-30,34,Management,single,tertiary,Young Adult
5563,2024-05-15,35,Entrepreneur,married,secondary,Young Adult
5564,2024-08-11,32,Management,single,tertiary,Young Adult
