customer_id,contact_date,credit_on_default,annual_balance,housing_loan,personal_loan
7138,2024-07-22,no,975,yes,yes
7139,2024-08-18,no,306,yes,no
7140,2024-05-19,no,170,yes,no
7141,2024-03-18,no,154,no,no
7142,2024-07-23,no,1972,yes,no
7143,2024-08-13,no,994,no,no
7144,2024-07-21,no,380,no,no
7145,2024-07-10,no,54,yes,no
7146,2024-05-06,no,512,yes,no
7147,2024-06-04,no,1027,yes,no
7148,2024-02-05,no,1770,no,no
7149,2024-07-30,no,13,yes,no
7150,2024-05-21,no,438,yes,yes
7151,2024-07-15,no,162,yes,no
7152,2024-07-24,no,-183,no,no
7153,2024-02-08,no,698,no,no
7154,2024-05-23,no,165,yes,no
7155,2024-05-11,no,3499,yes,no
7156,2024-05-05,no,378,yes,yes
7157,2024-05-28,no,855,yes,no
7158,2024-05-07,no,32,yes,no
7159,2024-07-04,no,0,no,no
7160,2024-08-25,no,0,no,no
7161,2024-05-15,no,2994,yes,no
7162,2024-05-14,no,1238,yes,no
7163,2024-08-20,no,1717,no,no
7164,2024-05-12,no,224,yes,no
7165,2024-04-08,no,1048,yes,yes
7166,2024-05-13,no,592,yes,no
7167,2024-08-28,no,396,no,no
7168,2024-07-24,no,268,no,no
7169,2024-05-08,no,0,yes,no
7170,2024-10-14,no,5223,no,no
7171,2024-05-13,no,1611,yes,yes
7172,2024-02-12,no,780,no,no
7173,2024-07-22,no,399,yes,no
7174,2024-05-23,no,1649,yes,no
7175,2024-07-30,no,974,no,no
7176,2024-08-06,no,22,yes,no
7177,2024-04-17,no,507,yes,no
7178,2024-06-04,no,10787,yes,no
7179,2024-05-27,no,-259,yes,no
7180,2024-04-17,no,414,yes,no
7181,2024-05-06,no,67,yes,no
7182,2024-05-14,no,328,yes,no
7183,2024-05-08,no,4,yes,no
7184,2024-08-29,no,471,no,no
7185,2024-07-14,no,3038,yes,no
7186,2024-06-20,no,2276,no,no
7187,2024-05-23,no,-848,yes,no
7188,2024-01-28,no,2662,no,no
7189,2024-05-06,no,2597,yes,no
7190,2024-05-07,no,550,yes,no
7191,2024-04-30,no,357,yes,no
7192,2024-05-12,no,1153,yes,yes
7193,2024-10-21,no,4912,no,no
7194,2024-08-27,no,194,no,yes
7195,2024-07-28,yes,0,no,no
7196,2024-08-28,no,565,yes,yes
7197,2024-07-16,no,649,no,no
7198,2024-06-04,no,-45,yes,no
7199,2024-10-27,no,1310,no,no
7200,2024-05-07,no,2308,yes,no
7201,2024-07-30,no,4,no,no
7202,2024-04-03,no,1297,yes,no
7203,2024-06-04,no,1808,yes,no
7204,2024-04-14,no,2080,yes,no
7205,2024-05-08,no,5034,yes,no
7206,2024-05-06,no,322,yes,no
7207,2024-04-17,no,679,yes,no
7208,2024-06-05,no,1742,no,no
7209,2024-05-09,no,154,no,no
7210,2024-05-07,no,140,yes,no
7211,2024-07-31,no,377,no,yes
7212,2024-06-09,no,3644,no,no
7213,2024-05-14,yes,-50,yes,no
7214,2024-07-04,no,453,no,yes
7215,2024-06-20,no,45,no,no
7216,2024-05-06,no,46,yes,no
7217,2024-06-29,no,2060,no,no
7218,2024-03-04,no,1316,no,no
7219,2024-05-26,no,-361,yes,no
7220,2024-08-12,no,349,no,no
7221,2024-05-26,no,-68,yes,yes
7222,2024-08-28,no,-157,no,no
7223,2024-04-30,no,320,yes,no
7224,2024-06-16,no,86,no,no
7225,2024-11-18,no,681,yes,no
7226,2024-07-25,no,0,yes,no
7227,2024-07-16,no,4567,yes,yes
7228,2024-08-07,no,40,no,no
7229,2024-04-07,no,706,yes,no
7230,2024-05-30,no,420,yes,no
7231,2024-04-17,no,0,yes,no
7232,2024-02-05,no,65,no,no
7233,2024-05-11,no,-27,yes,no
7234,2024-05-07,no,114,yes,no
7235,2024-02-03,no,678,no,no
7236,2024-05-14,no,3105,yes,no
7237,2024-05-08,no,281,yes,no
7238,2024-05-16,no,1932,yes,no
7239,2024-08-19,no,481,yes,no
7240,2024-05-15,no,156,yes,no
7241,2024-07-31,no,0,yes,yes
7242,2024-05-27,no,557,yes,yes
7243,2024-04-17,no,1467,yes,no
7244,2024-07-07,no,428,no,yes
7245,2024-05-25,no,994,yes,no
7246,2024-11-20,no,769,no,yes
7247,2024-07-31,no,108,yes,no
7248,2024-04-30,no,19,no,no
7249,2024-07-09,no,199,yes,no
7250,2024-05-05,no,448,yes,no
7251,2024-02-05,no,473,no,no
7252,2024-04-15,no,726,yes,yes
7253,2024-08-22,no,0,no,no
7254,2024-05-15,no,536,yes,no
7255,2024-05-13,no,2194,no,no
7256,2024-07-22,no,1406,yes,no
7257,2024-05-05,no,44,yes,no
7258,2024-08-22,no,-6,no,yes
7259,2024-08-12,no,1631,yes,no
7260,2024-05-11,no,4054,yes,no
7261,2024-08-20,no,75,no,no
7262,2024-06-12,no,172,no,no
7263,2024-05-14,no,356,yes,no
7264,2024-11-03,no,1508,no,no
7265,2024-07-18,no,49,no,yes
7266,2024-06-17,no,544,no,no
7267,2024-05-27,no,-383,yes,no
7268,2024-04-30,no,606,yes,no
7269,2024-07-09,no,-410,no,yes
7270,2024-08-26,no,469,no,no
7271,2024-03-23,no,2,no,no
7272,2024-05-14,no,241,yes,no
7273,2024-08-29,no,0,no,no
7274,2024-05-11,no,322,yes,no
7275,2024-06-02,no,2193,yes,yes
7276,2024-07-25,yes,144,no,yes
7277,2024-07-24,no,0,yes,no
7278,2024-11-19,no,3428,yes,yes
7279,2024-01-29,no,10,yes,yes
7280,2024-08-25,no,1841,yes,no
7281,2024-07-29,no,84,yes,no
7282,2024-06-20,no,622,no,no
7283,2024-07-29,no,309,no,yes
7284,2024-05-14,no,154,yes,no
7285,2024-06-02,no,1949,yes,no
7286,2024-01-30,no,2605,no,no
7287,2024-08-11,no,5163,no,no
7288,2024-07-16,no,557,yes,no
7289,2024-07-23,no,119,no,no
7290,2024-02-05,no,0,yes,no
7291,2024-08-11,no,356,no,no
7292,2024-05-26,no,1395,yes,no
7293,2024-05-15,no,20,yes,no
7294,2024-08-28,no,84,no,no
7295,2024-04-14,no,609,yes,no
7296,2024-05-18,no,1856,yes,yes
7297,2024-05-14,no,608,no,no
7298,2024-07-07,no,0,no,yes
7299,2024-07-14,no,1859,yes,no
7300,2024-07-17,no,282,yes,no
7301,2024-05-20,no,154,yes,no
7302,2024-05-13,no,222,yes,no
7303,2024-08-12,no,897,no,no
7304,2024-07-21,no,131,yes,no
7305,2024-05-08,no,0,no,no
7306,2024-08-28,no,37,no,no
7307,2024-05-15,no,1704,yes,no
7308,2024-08-27,no,314,no,no
7309,2024-05-07,no,399,yes,no
7310,2024-02-03,no,300,no,no
7311,2024-05-13,no,382,yes,no
7312,2024-07-21,no,1301,yes,no
7313,2024-07-30,no,0,no,no
7314,2024-06-02,no,930,yes,no
7315,2024-07-14,no,21,no,yes
7316,2024-07-07,no,111,no,yes
7317,2024-05-04,no,1199,no,yes
7318,2024-08-25,no,1085,no,no
7319,2024-06-30,no,230,no,yes
7320,2024-05-06,no,558,yes,no
7321,2024-08-27,no,127,yes,no
7322,2024-11-19,no,4844,yes,no
7323,2024-01-29,no,826,no,no
7324,2024-05-23,no,30,no,no
7325,2024-11-19,no,2708,no,no
7326,2024-05-13,no,108,yes,yes
7327,2024-05-14,no,577,no,no
7328,2024-05-29,no,2764,yes,no
7329,2024-08-04,no,2834,no,no
7330,2024-05-07,no,-324,yes,no
7331,2024-11-21,no,4,yes,no
7332,2024-01-28,no,559,no,no
7333,2024-05-05,no,271,yes,no
7334,2024-05-15,no,5774,yes,no
7335,2024-07-31,no,816,yes,no
7336,2024-08-04,no,3,no,no
7337,2024-07-25,no,274,yes,yes
7338,2024-06-18,no,11265,no,no
7339,2024-06-04,no,70,no,no
7340,2024-05-21,no,405,yes,no
7341,2024-05-29,no,22755,yes,no
7342,2024-06-17,no,557,yes,no
7343,2024-02-06,no,1554,yes,yes
7344,2024-07-08,no,89,no,yes
7345,2024-04-15,no,444,yes,no
7346,2024-06-28,no,4951,no,no
7347,2024-02-04,no,30,yes,no
7348,2024-01-29,no,1,no,no
7349,2024-07-03,no,0,no,no
7350,2024-04-30,no,0,yes,no
7351,2024-06-16,no,1093,yes,yes
7352,2024-08-13,no,1561,no,no
7353,2024-04-14,no,1861,no,no
7354,2024-10-01,no,333,no,no
7355,2024-06-06,no,342,yes,no
7356,2024-11-19,no,388,yes,no
7357,2024-10-19,no,1515,yes,no
7358,2024-04-08,no,654,no,no
7359,2024-06-09,no,-467,no,no
7360,2024-05-12,no,398,yes,no
7361,2024-11-11,no,0,no,no
7362,2024-06-05,no,12848,yes,no
7363,2024-11-20,no,5205,no,no
7364,2024-11-19,no,-181,yes,no
7365,2024-12-09,no,250,no,no
7366,2024-02-05,no,110,yes,yes
7367,2024-02-06,no,445,no,yes
7368,2024-04-17,no,175,yes,no
7369,2024-11-20,no,458,no,no
7370,2024-08-06,no,5127,no,no
7371,2024-04-17,no,928,no,no
7372,2024-07-15,no,105,no,no
7373,2024-11-20,no,18558,yes,no
7374,2024-06-09,yes,375,no,no
7375,2024-05-09,no,133,yes,no
7376,2024-05-27,no,2278,yes,no
7377,2024-06-20,no,443,no,no
7378,2024-07-03,no,23592,no,no
7379,2024-07-29,no,61,no,no
7380,2024-01-30,no,192,no,no
7381,2024-05-12,no,628,yes,no
7382,2024-07-31,no,372,yes,no
7383,2024-02-04,no,222,no,yes
7384,2024-07-16,no,2469,no,no
7385,2024-11-20,no,459,no,no
7386,2024-04-20,no,254,yes,no
7387,2024-06-20,no,563,no,no
7388,2024-05-12,no,-29,yes,no
7389,2024-08-14,no,494,no,no
7390,2024-05-13,no,781,no,no
7391,2024-07-25,no,2793,yes,no
7392,2024-06-18,no,1134,no,no
7393,2024-06-09,no,4568,no,no
7394,2024-05-05,no,0,yes,no
7395,2024-06-05,no,1189,no,no
7396,2024-05-20,no,692,yes,no
7397,2024-05-08,no,716,yes,yes
7398,2024-07-10,no,520,no,yes
7399,2024-07-18,no,2133,no,yes
7400,2024-08-22,no,0,no,no
7401,2024-08-20,no,70,no,no
7402,2024-05-18,no,872,yes,no
7403,2024-05-04,no,2458,yes,no
7404,2024-02-04,no,-30,no,no
7405,2024-06-11,no,409,yes,no
7406,2024-07-04,no,60,no,yes
7407,2024-06-19,no,667,no,no
7408,2024-04-17,no,620,no,no
7409,2024-11-17,no,-60,no,no
7410,2024-05-30,no,237,yes,yes
7411,2024-05-28,no,373,yes,no
7412,2024-07-08,no,1221,no,yes
7413,2024-04-08,no,0,yes,yes
7414,2024-05-16,no,999,yes,no
7415,2024-05-14,no,67,yes,no
7416,2024-05-28,yes,-463,yes,no
7417,2024-05-19,no,7934,yes,no
7418,2024-11-19,no,816,no,no
7419,2024-07-29,no,2557,no,no
7420,2024-02-09,no,546,no,no
7421,2024-06-04,no,78,no,no
7422,2024-08-25,no,24450,no,no
7423,2024-06-09,no,765,no,no
7424,2024-05-19,no,91,yes,no
7425,2024-02-03,no,703,yes,no
7426,2024-05-21,no,589,yes,yes
7427,2024-06-20,no,0,no,no
7428,2024-06-11,no,1755,no,no
7429,2024-05-16,no,269,yes,no
7430,2024-05-11,no,432,yes,no
7431,2024-05-18,no,4382,yes,no
7432,2024-06-02,no,109,yes,no
7433,2024-06-19,no,52,no,no
7434,2024-07-14,no,922,no,yes
7435,2024-06-05,no,1779,yes,no
7436,2024-05-06,no,8,yes,no
7437,2024-07-25,no,-271,yes,no
7438,2024-08-19,no,0,no,no
7439,2024-07-24,no,14,no,no
7440,2024-06-06,no,215,yes,yes
7441,2024-11-20,no,307,no,no
7442,2024-06-03,no,265,yes,yes
7443,2024-05-12,no,323,yes,yes
7444,2024-01-30,no,800,yes,no
7445,2024-11-21,no,392,yes,no
7446,2024-02-05,no,406,yes,no
7447,2024-05-26,no,104,yes,no
7448,2024-06-12,no,1453,no,no
7449,2024-02-06,no,1168,no,no
7450,2024-06-03,no,766,yes,no
7451,2024-06-12,no,1784,no,no
7452,2024-07-31,no,3,yes,no
7453,2024-05-11,no,1412,yes,no
7454,2024-07-16,no,-312,yes,no
7455,2024-07-22,no,167,yes,no
7456,2024-05-23,no,1239,yes,no
7457,2024-05-29,no,776,yes,no
7458,2024-06-16,no,-13,no,no
7459,2024-02-02,no,4519,no,no
7460,2024-06-20,no,5769,no,no
7461,2024-05-08,no,414,no,no
7462,2024-06-06,no,958,no,no
7463,2024-05-18,no,922,yes,no
7464,2024-01-30,no,1585,yes,no
7465,2024-04-20,no,910,yes,no
7466,2024-02-06,no,3738,no,no
7467,2024-02-03,no,1387,yes,no
7468,2024-05-19,yes,-3,yes,no
7469,2024-04-20,no,144,yes,no
7470,2024-07-24,yes,103,yes,yes
7471,2024-04-20,no,0,yes,no
7472,2024-08-14,no,-547,yes,no
7473,2024-06-03,no,9326,yes,no
7474,2024-02-05,no,1281,no,no
7475,2024-05-07,no,267,yes,no
7476,2024-02-09,yes,0,no,yes
7477,2024-08-18,no,512,no,no
7478,2024-07-07,no,3531,yes,no
7479,2024-07-31,no,4358,no,no
7480,2024-08-12,no,222,yes,no
7481,2024-06-20,no,22,no,no
7482,2024-05-16,no,37,yes,no
7483,2024-08-08,no,591,yes,no
7484,2024-08-27,no,12,no,no
7485,2024-05-09,no,131,yes,yes
7486,2024-05-06,no,228,yes,no
7487,2024-05-14,no,1794,yes,no
7488,2024-02-05,yes,-34,no,no
7489,2024-08-11,no,416,no,no
7490,2024-05-18,no,1170,yes,yes
7491,2024-05-12,no,0,yes,no
7492,2024-01-28,no,466,no,no
7493,2024-08-12,no,1463,yes,no
7494,2024-11-19,no,6835,no,no
7495,2024-05-28,yes,-397,yes,no
7496,2024-05-28,no,5222,yes,no
7497,2024-07-28,no,0,yes,no
7498,2024-04-17,no,526,yes,no
7499,2024-04-16,no,2422,yes,no
7500,2024-07-21,no,430,yes,no
7501,2024-02-04,no,20,yes,no
7502,2024-05-23,no,-211,yes,no
7503,2024-07-30,no,1337,no,no
7504,2024-05-20,no,4798,yes,no
7505,2024-05-18,no,1077,yes,no
7506,2024-05-27,no,9713,yes,no
7507,2024-08-19,no,5547,yes,no
7508,2024-08-06,no,2433,no,no
7509,2024-07-30,no,105,no,no
7510,2024-08-13,no,275,no,no
7511,2024-05-15,no,366,yes,no
7512,2024-05-08,no,-315,yes,no
7513,2024-05-11,yes,-55,yes,no
7514,2024-08-28,no,0,no,no
7515,2024-03-11,no,2993,no,no
7516,2024-05-13,no,3715,yes,no
7517,2024-08-13,no,-8,no,no
7518,2024-06-04,no,1577,yes,no
7519,2024-08-13,no,588,no,no
7520,2024-11-20,no,0,no,no
7521,2024-06-09,no,944,no,yes
7522,2024-05-06,no,9,yes,yes
7523,2024-07-14,no,144,yes,yes
7524,2024-06-05,no,1222,yes,no
7525,2024-08-29,no,0,no,no
7526,2024-04-17,no,668,yes,no
7527,2024-07-25,no,568,yes,no
7528,2024-08-29,no,0,no,no
7529,2024-07-28,no,-861,yes,yes
7530,2024-11-21,no,877,yes,no
7531,2024-04-20,no,1107,yes,no
7532,2024-08-18,no,757,no,no
7533,2024-08-08,no,30,no,no
7534,2024-05-21,no,287,yes,no
7535,2024-04-05,no,3079,no,no
7536,2024-05-19,no,3238,yes,no
7537,2024-11-17,no,1012,yes,yes
7538,2024-11-19,no,203,yes,no
7539,2024-06-12,no,2880,no,no
7540,2024-03-03,no,486,no,no
7541,2024-01-29,no,1708,no,no
7542,2024-05-05,no,10635,yes,no
7543,2024-04-17,no,1728,yes,no
7544,2024-08-05,no,67,no,no
7545,2024-06-04,no,387,yes,no
7546,2024-11-20,no,56,yes,no
7547,2024-07-31,no,18,no,no
7548,2024-06-20,no,0,no,no
7549,2024-05-11,no,174,no,no
7550,2024-08-25,no,162,no,no
7551,2024-05-05,no,-16,yes,yes
7552,2024-11-18,no,113,yes,no
7553,2024-05-29,no,2940,yes,no
7554,2024-11-20,no,1954,yes,yes
7555,2024-06-03,no,182,yes,no
7556,2024-07-31,no,247,yes,no
7557,2024-05-08,no,-58,yes,no
7558,2024-05-08,no,1685,yes,no
7559,2024-06-19,no,410,no,no
7560,2024-04-16,no,-367,yes,no
7561,2024-06-20,no,6835,no,no
7562,2024-04-12,no,2398,no,no
7563,2024-06-20,no,-312,yes,no
7564,2024-05-19,no,2079,yes,yes
7565,2024-05-06,no,573,yes,no
7566,2024-08-11,no,399,yes,no
7567,2024-04-30,no,57,no,no
7568,2024-06-05,no,641,yes,no
7569,2024-08-12,no,1575,no,no
7570,2024-05-12,no,-475,yes,no
7571,2024-07-28,no,128,yes,no
7572,2024-08-28,no,305,yes,no
7573,2024-05-12,no,-80,yes,no
7574,2024-08-27,no,198,no,no
7575,2024-08-20,no,1170,no,no
7576,2024-11-08,no,683,no,no
7577,2024-06-12,no,2312,no,no
7578,2024-02-04,no,28,no,yes
7579,2024-05-12,no,-15,no,no
7580,2024-06-05,no,476,no,no
7581,2024-05-14,no,0,no,no
7582,2024-05-11,no,217,yes,no
7583,2024-05-07,no,157,yes,no
7584,2024-05-06,no,83,yes,no
7585,2024-11-17,no,1871,yes,no
7586,2024-06-09,no,11016,no,no
7587,2024-08-07,no,4023,yes,no
7588,2024-07-31,no,-57,yes,no
7589,2024-07-03,no,91,no,yes
7590,2024-06-20,no,506,no,no
7591,2024-08-25,no,161,no,no
7592,2024-07-09,no,633,no,no
7593,2024-08-18,no,41,yes,no
7594,2024-05-06,yes,-375,yes,yes
7595,2024-05-12,no,-284,yes,no
7596,2024-08-25,no,0,no,no
7597,2024-05-26,no,0,no,no
7598,2024-06-16,no,2413,no,no
7599,2024-07-12,no,134,no,no
7600,2024-04-20,no,127,yes,yes
7601,2024-05-12,no,-253,yes,no
7602,2024-08-28,no,659,no,no
7603,2024-06-09,no,314,no,no
7604,2024-11-18,no,6362,yes,yes
7605,2024-08-29,no,33,no,no
7606,2024-07-15,no,392,yes,no
7607,2024-05-12,no,454,yes,no
7608,2024-01-30,no,23,no,no
7609,2024-05-21,no,2034,yes,no
7610,2024-08-29,no,185,no,yes
7611,2024-06-20,no,0,yes,no
7612,2024-05-19,no,738,no,no
7613,2024-05-13,no,0,yes,no
7614,2024-07-30,no,862,no,no
7615,2024-05-18,no,1256,yes,no
7616,2024-04-17,no,371,yes,yes
7617,2024-02-26,no,2503,no,no
7618,2024-08-12,no,393,yes,no
7619,2024-05-27,no,557,yes,yes
7620,2024-05-23,no,61,yes,yes
7621,2024-01-25,no,2991,no,no
7622,2024-05-06,no,557,yes,no
7623,2024-05-23,no,173,no,no
7624,2024-08-20,no,80,no,no
7625,2024-02-05,no,3611,yes,no
7626,2024-07-29,no,-482,yes,no
7627,2024-06-16,no,2982,no,no
7628,2024-05-20,no,458,yes,no
7629,2024-06-18,no,11,no,no
7630,2024-11-17,no,0,yes,no
7631,2024-05-20,no,328,yes,no
7632,2024-05-06,no,111,yes,no
7633,2024-08-10,no,2223,no,no
7634,2024-02-02,no,37,no,yes
7635,2024-07-07,yes,-15,no,yes
7636,2024-05-19,no,9051,yes,no
7637,2024-08-07,yes,284,yes,no
7638,2024-05-06,no,183,yes,no
7639,2024-08-21,no,109,no,yes
7640,2024-07-04,no,934,yes,no
7641,2024-01-28,no,93,no,yes
7642,2024-04-06,no,811,yes,yes
7643,2024-08-27,no,753,no,no
7644,2024-05-29,no,538,yes,no
7645,2024-05-26,no,1098,yes,no
7646,2024-05-07,no,3086,yes,no
7647,2024-05-20,no,2054,yes,no
7648,2024-05-30,no,2501,yes,no
7649,2024-07-22,no,209,yes,no
7650,2024-05-20,no,972,yes,no
7651,2024-07-20,no,3,no,no
7652,2024-04-17,no,326,yes,no
7653,2024-04-08,no,3323,yes,yes
7654,2024-11-20,no,4121,yes,yes
7655,2024-05-23,no,13849,yes,no
7656,2024-07-30,no,630,yes,no
7657,2024-05-07,no,624,yes,no
7658,2024-05-05,no,7503,yes,no
7659,2024-06-09,no,0,no,no
7660,2024-10-16,no,2850,no,no
7661,2024-03-18,no,672,no,no
7662,2024-08-21,no,492,no,yes
7663,2024-05-18,no,778,yes,no
7664,2024-05-30,no,106,yes,no
7665,2024-07-31,no,4929,yes,no
7666,2024-09-24,no,0,no,no
7667,2024-08-12,no,545,yes,no
7668,2024-07-16,no,1728,yes,no
7669,2024-05-12,no,1401,yes,no
7670,2024-11-18,no,1943,yes,no
7671,2024-05-05,no,11,yes,yes
7672,2024-05-28,no,-170,yes,no
7673,2024-08-22,no,239,no,no
7674,2024-10-07,no,272,yes,no
7675,2024-06-04,no,113,yes,no
7676,2024-06-03,no,-120,yes,no
7677,2024-07-10,no,-388,yes,yes
7678,2024-05-07,no,51,yes,no
7679,2024-05-29,no,1689,yes,no
7680,2024-05-09,no,108,no,no
7681,2024-07-31,no,25290,no,no
7682,2024-06-06,no,1,yes,no
7683,2024-05-19,no,-22,yes,no
7684,2024-10-13,no,167,yes,yes
7685,2024-04-17,no,1796,yes,yes
7686,2024-05-14,no,677,yes,no
7687,2024-06-19,no,593,yes,no
7688,2024-06-11,no,316,no,no
7689,2024-08-14,no,855,no,no
7690,2024-07-24,no,3096,yes,no
7691,2024-05-08,no,325,yes,no
7692,2024-05-13,no,1023,yes,no
7693,2024-06-12,no,991,yes,no
7694,2024-05-18,no,876,yes,no
7695,2024-08-18,no,1271,no,no
7696,2024-05-15,no,165,no,no
7697,2024-06-02,no,578,yes,no
7698,2024-08-29,no,2595,yes,no
7699,2024-07-30,no,8226,yes,no
7700,2024-05-11,no,657,yes,no
7701,2024-07-21,no,0,yes,no
7702,2024-11-17,no,1875,no,no
7703,2024-01-29,yes,254,yes,yes
7704,2024-11-17,no,1252,yes,yes
7705,2024-05-29,no,790,yes,no
7706,2024-07-25,no,656,yes,no
7707,2024-08-19,no,329,no,no
7708,2024-05-13,no,83,no,no
7709,2024-05-09,no,138,no,no
7710,2024-05-20,no,0,yes,no
7711,2024-07-18,no,39,no,no
7712,2024-05-18,no,426,yes,no
7713,2024-05-05,no,693,yes,no
7714,2024-05-07,no,2854,yes,no
7715,2024-08-11,no,787,yes,no
7716,2024-08-29,no,102,no,no
7717,2024-05-09,no,855,yes,no
7718,2024-09-04,no,1675,no,no
7719,2024-07-31,no,1996,no,yes
7720,2024-07-07,no,473,yes,no
7721,2024-08-20,no,1,no,no
7722,2024-11-20,no,1064,no,no
7723,2024-07-29,no,215,yes,no
7724,2024-11-19,no,138,no,no
7725,2024-08-20,no,221,no,no
7726,2024-11-17,no,720,yes,no
7727,2024-07-31,no,51,yes,no
7728,2024-08-07,no,0,no,no
7729,2024-02-02,no,606,yes,no
7730,2024-05-26,no,6551,no,no
7731,2024-06-05,yes,-294,yes,no
7732,2024-08-06,no,64,no,no
7733,2024-08-20,no,169,no,yes
7734,2024-05-06,no,230,yes,no
7735,2024-07-24,no,2485,no,no
7736,2024-02-05,no,209,no,no
7737,2024-11-16,no,71,no,no
7738,2024-05-05,no,137,yes,yes
7739,2024-07-31,no,2547,no,no
7740,2024-06-05,no,1800,yes,no
7741,2024-06-20,no,6512,no,no
7742,2024-07-31,no,1476,no,no
7743,2024-08-05,no,534,no,no
7744,2024-06-16,no,1696,no,no
7745,2024-07-15,no,219,yes,no
7746,2024-06-18,no,557,no,no
7747,2024-05-04,no,1277,no,no
7748,2024-05-07,no,-30,yes,no
7749,2024-06-16,no,175,no,yes
7750,2024-03-02,no,1595,no,no
7751,2024-08-28,no,723,no,no
7752,2024-07-15,no,297,yes,yes
7753,2024-06-20,no,310,no,no
7754,2024-04-17,no,1012,yes,no
7755,2024-06-05,yes,-103,no,yes
7756,2024-08-12,no,621,no,no
7757,2024-05-07,no,548,yes,no
7758,2024-05-06,no,182,yes,no
7759,2024-04-15,no,484,yes,no
7760,2024-02-04,no,1342,yes,no
7761,2024-05-06,no,0,yes,no
7762,2024-05-07,no,66,yes,no
7763,2024-11-19,no,21,yes,no
7764,2024-06-18,no,608,yes,yes
7765,2024-11-18,no,5345,yes,no
7766,2024-01-28,no,461,no,no
7767,2024-05-29,no,5801,yes,no
7768,2024-04-16,no,0,yes,no
7769,2024-01-28,no,78,no,no
7770,2024-11-17,no,-1415,yes,yes
7771,2024-06-11,no,30,yes,no
7772,2024-05-14,no,100,yes,no
7773,2024-06-18,no,1371,no,no
7774,2024-02-02,no,62,yes,no
7775,2024-07-21,no,1005,yes,no
7776,2024-05-05,no,517,yes,no
7777,2024-08-29,no,0,no,no
7778,2024-11-19,no,382,no,no
7779,2024-05-08,no,468,yes,no
7780,2024-08-14,no,178,no,no
7781,2024-05-29,no,211,yes,yes
7782,2024-05-08,yes,57,yes,yes
7783,2024-07-28,no,114,no,yes
7784,2024-04-20,no,1222,yes,no
7785,2024-04-20,no,1660,yes,no
7786,2024-05-05,no,-9,yes,yes
7787,2024-05-05,no,0,yes,no
7788,2024-07-28,no,30,yes,no
7789,2024-07-17,no,0,yes,no
7790,2024-08-25,no,369,no,no
7791,2024-05-11,no,1571,yes,no
7792,2024-07-21,no,-187,yes,no
7793,2024-06-01,no,0,yes,no
7794,2024-01-28,no,-257,no,no
7795,2024-05-23,no,2459,yes,yes
7796,2024-08-26,no,1219,yes,no
7797,2024-11-21,no,5784,no,no
7798,2024-05-20,no,162,yes,no
7799,2024-08-08,no,1909,no,no
7800,2024-08-22,no,-195,no,no
7801,2024-05-07,no,4,yes,no
7802,2024-05-08,no,350,yes,no
7803,2024-05-15,no,87,yes,no
7804,2024-07-07,no,777,no,no
7805,2024-05-13,no,3140,yes,no
7806,2024-11-18,no,1510,yes,no
7807,2024-05-06,no,756,yes,no
7808,2024-05-29,no,1086,yes,no
7809,2024-05-23,no,339,yes,no
7810,2024-04-15,no,205,yes,no
7811,2024-07-24,no,2717,yes,yes
7812,2024-05-15,no,138,yes,no
7813,2024-04-16,no,1943,yes,no
7814,2024-04-15,no,744,no,no
7815,2024-05-27,no,79,yes,no
7816,2024-10-21,no,2400,no,no
7817,2024-09-03,no,419,no,no
7818,2024-02-04,no,414,yes,no
7819,2024-08-14,no,27,no,no
7820,2024-02-02,no,2823,yes,no
7821,2024-11-19,no,4692,yes,no
7822,2024-04-09,no,1261,yes,no
7823,2024-07-15,no,0,yes,no
7824,2024-07-30,no,0,no,no
7825,2024-05-18,no,483,yes,yes
7826,2024-08-19,no,7369,no,no
7827,2024-05-20,no,804,yes,no
7828,2024-08-19,no,2644,no,no
7829,2024-05-12,no,175,no,no
7830,2024-06-20,no,0,no,no
7831,2024-07-31,no,272,no,no
7832,2024-07-21,no,252,yes,no
7833,2024-05-23,no,4053,yes,no
7834,2024-07-10,no,2158,no,no
7835,2024-07-15,no,299,yes,no
7836,2024-04-14,no,2731,yes,no
7837,2024-11-19,no,50,no,no
7838,2024-08-22,no,36,no,no
7839,2024-08-28,no,220,no,no
7840,2024-11-20,no,5746,yes,no
7841,2024-04-20,no,0,no,no
7842,2024-11-19,no,238,yes,no
7843,2024-07-28,no,76,no,yes
7844,2024-05-13,no,679,yes,yes
7845,2024-05-21,no,1390,yes,no
7846,2024-06-03,no,418,yes,no
7847,2024-05-07,no,2891,yes,no
7848,2024-07-15,no,497,yes,no
7849,2024-05-15,no,2933,yes,no
7850,2024-05-09,no,948,yes,no
7851,2024-05-15,no,0,yes,no
7852,2024-05-08,no,0,yes,no
7853,2024-08-18,no,687,no,no
7854,2024-02-04,no,-230,no,no
7855,2024-08-17,no,2575,no,no
7856,2024-08-20,no,7649,no,no
7857,2024-07-29,no,59,yes,yes
7858,2024-08-22,no,23495,no,no
7859,2024-05-08,no,365,yes,no
7860,2024-07-08,no,97,no,yes
7861,2024-07-15,no,5,no,yes
7862,2024-05-14,no,739,yes,no
7863,2024-05-21,no,-177,yes,no
7864,2024-05-28,no,-454,yes,yes
7865,2024-05-30,no,1267,yes,no
7866,2024-08-08,no,1639,no,no
