age,job,marital,education,credit_on_default,annual_balance,housing_loan,personal_loan,contact_type,contact_day,contact_month,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,age_group,customer_id,sale,deposit
60,Technician,divorced,secondary,no,367,no,no,cellular,16,Aug,318,2,-1,0,unknown,Elderly,4394,1,yes
30,Unemployed,single,tertiary,no,302,no,no,cellular,11,Feb,528,3,-1,0,unknown,Young Adult,4395,1,yes
38,Admin,married,secondary,no,47,yes,no,cellular,4,May,288,5,-1,0,unknown,Young Adult,4396,1,yes
49,Blue-Collar,married,secondary,no,1946,no,no,cellular,16,Jul,486,1,-1,0,unknown,Middle Aged,4397,1,yes
40,Technician,married,secondary,no,2266,no,no,cellular,16,Oct,447,1,147,5,failure,Middle Aged,4398,1,yes
34,Technician,single,tertiary,no,992,yes,no,cellular,5,Feb,71,2,-1,0,unknown,Young Adult,4399,1,yes
35,Management,single,tertiary,no,3544,yes,no,cellular,8,Jun,380,1,-1,0,unknown,Young Adult,4400,1,yes
33,Blue-Collar,single,secondary,no,76,yes,no,unknown,4,Jun,1141,4,-1,0,unknown,Young Adult,4401,1,yes
34,Management,single,unknown,no,6013,yes,no,cellular,18,May,612,1,-1,0,unknown,Young Adult,4402,1,yes
28,Housemaid,single,tertiary,no,19,no,no,cellular,17,Apr,149,1,-1,0,unknown,Young Adult,4403,1,yes
27,Blue-Collar,single,primary,no,232,yes,no,cellular,26,Oct,701,2,-1,0,unknown,Young Adult,4404,1,yes
22,Unemployed,single,tertiary,no,993,no,no,cellular,28,Jul,115,3,93,1,other,Young Adult,4405,1,yes
27,Blue-Collar,single,secondary,no,535,no,no,cellular,13,May,159,1,87,3,success,Young Adult,4406,1,yes
34,Technician,married,tertiary,no,127,no,no,cellular,3,Jun,117,1,-1,0,unknown,Young Adult,4407,1,yes
62,Housemaid,married,tertiary,no,1528,no,no,cellular,15,Oct,134,2,184,1,success,Elderly,4408,1,yes
36,Blue-Collar,married,secondary,no,324,yes,yes,cellular,16,Jul,830,1,-1,0,unknown,Young Adult,4409,1,yes
47,Services,divorced,tertiary,no,1639,no,no,cellular,12,Jan,349,1,-1,0,unknown,Middle Aged,4410,1,yes
32,Admin,married,secondary,no,0,yes,no,cellular,30,Apr,177,2,-1,0,unknown,Young Adult,4411,1,yes
33,Admin,married,secondary,no,-370,yes,no,cellular,7,May,261,1,345,1,failure,Young Adult,4412,1,yes
27,Technician,single,tertiary,no,11862,no,no,cellular,25,Nov,285,2,97,7,success,Young Adult,4413,1,yes
35,Management,married,tertiary,no,323,no,no,cellular,11,Jan,261,2,-1,0,unknown,Young Adult,4414,1,yes
47,Housemaid,married,secondary,no,3940,yes,no,cellular,5,Aug,226,3,97,2,failure,Middle Aged,4415,1,yes
57,Management,divorced,tertiary,no,8897,yes,no,cellular,12,Aug,865,2,-1,0,unknown,Middle Aged,4416,1,yes
26,Technician,single,secondary,no,2002,no,no,cellular,29,Jan,146,1,-1,0,unknown,Young Adult,4417,1,yes
46,Blue-Collar,married,secondary,no,668,yes,no,unknown,15,May,1263,2,-1,0,unknown,Middle Aged,4418,1,yes
58,Services,married,primary,no,2946,yes,no,cellular,14,May,467,1,-1,0,unknown,Middle Aged,4419,1,yes
43,Services,married,tertiary,no,4216,no,no,cellular,24,Dec,150,2,195,2,success,Middle Aged,4420,1,yes
49,Services,married,primary,no,0,yes,no,cellular,6,May,445,2,166,3,failure,Middle Aged,4421,1,yes
34,Technician,married,tertiary,no,23076,no,no,cellular,26,May,243,2,35,6,other,Young Adult,4422,1,yes
28,Unemployed,married,primary,no,7459,yes,no,cellular,2,Feb,981,5,269,2,failure,Young Adult,4423,1,yes
33,Blue-Collar,married,primary,no,5,yes,no,cellular,17,Apr,1007,2,-1,0,unknown,Young Adult,4424,1,yes
25,Student,single,secondary,no,4147,no,no,cellular,14,Aug,211,3,-1,0,unknown,Young Adult,4425,1,yes
26,Services,single,tertiary,no,0,no,yes,telephone,1,Jul,261,4,-1,0,unknown,Young Adult,4426,1,yes
32,Admin,single,secondary,no,131,yes,no,cellular,22,Jun,522,1,183,2,success,Young Adult,4427,1,yes
29,Management,married,secondary,no,231,no,no,cellular,14,May,1075,1,14,1,failure,Young Adult,4428,1,yes
30,Management,single,tertiary,no,720,no,no,cellular,15,Jan,1265,4,210,4,other,Young Adult,4429,1,yes
23,Technician,single,secondary,no,598,no,no,cellular,11,Nov,406,1,195,1,failure,Young Adult,4430,1,yes
41,Technician,married,secondary,no,1819,no,no,cellular,22,Sep,397,1,371,3,failure,Middle Aged,4431,1,yes
66,Management,married,secondary,no,587,no,no,cellular,12,May,457,2,392,2,success,Elderly,4432,1,yes
62,Retired,married,secondary,no,1495,no,no,cellular,13,Oct,896,1,57,2,success,Elderly,4433,1,yes
28,Self-Employed,single,tertiary,no,442,no,no,cellular,19,Jun,474,3,95,3,other,Young Adult,4434,1,yes
33,Management,married,tertiary,no,271,yes,no,cellular,13,Nov,182,2,91,2,success,Young Adult,4435,1,yes
77,Retired,married,primary,no,29340,no,no,cellular,15,Mar,257,1,91,2,other,Elderly,4436,1,yes
54,Management,married,tertiary,no,1014,no,yes,cellular,30,Apr,240,1,162,2,failure,Middle Aged,4437,1,yes
50,Management,married,tertiary,no,2366,no,no,cellular,28,Jan,816,2,149,1,other,Middle Aged,4438,1,yes
31,Housemaid,single,primary,no,26965,no,no,cellular,21,Apr,654,2,-1,0,unknown,Young Adult,4439,1,yes
45,Management,single,tertiary,no,1411,no,no,cellular,7,Sep,800,2,102,3,failure,Middle Aged,4440,1,yes
30,Management,single,tertiary,no,617,no,no,cellular,27,Feb,192,2,-1,0,unknown,Young Adult,4441,1,yes
40,Technician,divorced,tertiary,no,4736,yes,no,cellular,11,Feb,285,2,-1,0,unknown,Middle Aged,4442,1,yes
67,Retired,married,unknown,no,2540,no,no,telephone,14,Sep,279,3,92,9,success,Elderly,4443,1,yes
39,Services,single,secondary,no,403,yes,no,cellular,7,May,1262,3,-1,0,unknown,Young Adult,4444,1,yes
20,Blue-Collar,single,secondary,no,423,yes,no,cellular,16,Apr,498,1,-1,0,unknown,Young Adult,4445,1,yes
31,Management,married,tertiary,no,131,no,no,cellular,18,Feb,332,2,-1,0,unknown,Young Adult,4446,1,yes
31,Admin,single,tertiary,no,4041,no,no,cellular,30,Apr,1034,2,-1,0,unknown,Young Adult,4447,1,yes
33,Management,married,tertiary,no,273,yes,no,unknown,16,May,803,1,-1,0,unknown,Young Adult,4448,1,yes
45,Blue-Collar,married,primary,no,101,yes,no,unknown,12,May,460,5,-1,0,unknown,Middle Aged,4449,1,yes
45,Admin,married,secondary,no,0,no,yes,telephone,15,Jul,533,3,-1,0,unknown,Middle Aged,4450,1,yes
31,Technician,single,secondary,no,2544,no,no,cellular,15,Jul,252,1,184,3,success,Young Adult,4451,1,yes
33,Technician,married,tertiary,no,1699,no,no,cellular,6,Nov,178,2,94,1,success,Young Adult,4452,1,yes
41,Blue-Collar,married,secondary,no,2689,yes,no,cellular,15,Apr,135,1,-1,0,unknown,Middle Aged,4453,1,yes
31,Management,married,tertiary,no,3160,yes,no,cellular,26,Apr,688,2,-1,0,unknown,Young Adult,4454,1,yes
50,Housemaid,married,secondary,no,388,no,no,cellular,11,Mar,203,2,-1,0,unknown,Middle Aged,4455,1,yes
56,Retired,married,secondary,no,393,no,yes,cellular,26,Jul,183,1,221,2,failure,Middle Aged,4456,1,yes
28,Student,single,secondary,no,69,no,no,cellular,30,Jan,532,2,-1,0,unknown,Young Adult,4457,1,yes
35,Technician,single,tertiary,no,2658,yes,no,cellular,19,Aug,768,2,141,3,failure,Young Adult,4458,1,yes
30,Services,single,secondary,yes,-366,yes,no,cellular,18,Jul,516,1,-1,0,unknown,Young Adult,4459,1,yes
64,Retired,married,secondary,no,466,yes,no,cellular,18,Oct,526,1,-1,0,unknown,Elderly,4460,1,yes
32,Student,single,tertiary,no,64,no,no,cellular,30,Jun,598,4,105,5,failure,Young Adult,4461,1,yes
29,Blue-Collar,married,secondary,no,580,yes,yes,cellular,17,Apr,1311,2,-1,0,unknown,Young Adult,4462,1,yes
29,Management,single,secondary,no,3317,no,yes,telephone,4,May,640,7,-1,0,unknown,Young Adult,4463,1,yes
51,Blue-Collar,married,secondary,no,955,no,yes,cellular,17,Dec,221,3,-1,0,unknown,Middle Aged,4464,1,yes
40,Housemaid,single,tertiary,no,7441,no,no,cellular,31,Jul,1461,6,-1,0,unknown,Middle Aged,4465,1,yes
45,Technician,married,tertiary,no,377,yes,no,unknown,19,Jun,835,3,-1,0,unknown,Middle Aged,4466,1,yes
36,Admin,single,tertiary,no,994,no,no,cellular,6,May,211,1,90,6,success,Young Adult,4467,1,yes
31,Blue-Collar,married,secondary,no,1766,no,yes,cellular,5,Jun,166,2,-1,0,unknown,Young Adult,4468,1,yes
43,Services,married,secondary,no,-236,yes,no,cellular,28,Jul,745,7,-1,0,unknown,Middle Aged,4469,1,yes
42,Services,married,secondary,no,774,no,no,cellular,28,Jan,997,1,-1,0,unknown,Middle Aged,4470,1,yes
46,Admin,married,secondary,no,659,yes,no,telephone,29,Jul,1127,11,-1,0,unknown,Middle Aged,4471,1,yes
34,Technician,married,tertiary,no,149,no,no,cellular,22,Aug,739,2,-1,0,unknown,Young Adult,4472,1,yes
52,Blue-Collar,married,secondary,no,1405,no,yes,cellular,17,Jul,753,2,-1,0,unknown,Middle Aged,4473,1,yes
47,Admin,married,secondary,no,290,yes,no,cellular,22,Jul,1352,2,-1,0,unknown,Middle Aged,4474,1,yes
40,Student,single,secondary,no,595,yes,no,cellular,3,Jun,406,2,-1,0,unknown,Middle Aged,4475,1,yes
26,Student,single,secondary,no,4613,no,no,cellular,28,May,663,3,196,2,other,Young Adult,4476,1,yes
45,Technician,married,secondary,no,0,yes,no,cellular,7,Dec,344,1,-1,0,unknown,Middle Aged,4477,1,yes
55,Retired,divorced,secondary,no,2204,no,no,cellular,22,Feb,261,1,264,1,failure,Middle Aged,4478,1,yes
42,Unemployed,married,tertiary,no,576,no,no,cellular,3,Jun,447,2,96,1,success,Middle Aged,4479,1,yes
40,Management,single,tertiary,no,3840,yes,no,cellular,24,Sep,232,2,409,2,success,Middle Aged,4480,1,yes
43,Technician,married,secondary,no,1358,no,no,cellular,10,Mar,159,3,-1,0,unknown,Middle Aged,4481,1,yes
26,Student,single,tertiary,no,5169,yes,no,cellular,25,May,397,1,35,2,failure,Young Adult,4482,1,yes
31,Blue-Collar,married,secondary,no,0,yes,no,unknown,10,Aug,97,1,782,1,other,Young Adult,4483,1,yes
31,Management,single,tertiary,no,533,no,no,cellular,11,Feb,144,1,91,9,success,Young Adult,4484,1,yes
29,Services,single,tertiary,no,1788,no,no,cellular,27,Oct,353,1,-1,0,unknown,Young Adult,4485,1,yes
44,Self-Employed,divorced,tertiary,no,1070,yes,no,cellular,12,Aug,137,2,104,3,success,Middle Aged,4486,1,yes
35,Management,single,tertiary,no,80,no,no,cellular,4,Sep,434,2,94,1,other,Young Adult,4487,1,yes
36,Technician,single,secondary,no,3254,yes,no,unknown,27,Oct,207,1,-1,0,unknown,Young Adult,4488,1,yes
30,Admin,single,secondary,no,1309,no,no,cellular,28,Jan,622,1,-1,0,unknown,Young Adult,4489,1,yes
48,Management,married,tertiary,no,0,no,yes,cellular,19,Feb,204,4,182,1,success,Middle Aged,4490,1,yes
33,Management,single,unknown,no,1534,yes,no,cellular,11,Jul,1041,2,-1,0,unknown,Young Adult,4491,1,yes
36,Management,married,tertiary,no,535,no,no,cellular,20,Apr,150,2,-1,0,unknown,Young Adult,4492,1,yes
46,Admin,married,secondary,no,368,no,no,cellular,20,Aug,293,1,90,4,other,Middle Aged,4493,1,yes
35,Unemployed,single,tertiary,no,415,no,no,cellular,4,May,164,2,89,2,success,Young Adult,4494,1,yes
46,Technician,married,secondary,no,3434,no,yes,cellular,8,Jun,148,2,101,1,success,Middle Aged,4495,1,yes
32,Admin,married,secondary,no,35,no,no,cellular,17,Dec,324,3,126,3,success,Young Adult,4496,1,yes
46,Services,married,secondary,no,2948,no,no,cellular,21,Nov,893,1,-1,0,unknown,Middle Aged,4497,1,yes
54,Housemaid,married,tertiary,no,2473,no,no,cellular,5,Mar,607,2,-1,0,unknown,Middle Aged,4498,1,yes
36,Management,married,tertiary,no,1133,yes,no,cellular,4,Aug,293,1,181,2,other,Young Adult,4499,1,yes
29,Admin,single,secondary,no,306,yes,no,cellular,18,May,774,4,-1,0,unknown,Young Adult,4500,1,yes
58,Management,married,secondary,no,-382,no,no,cellular,31,Jul,644,12,-1,0,unknown,Middle Aged,4501,1,yes
35,Admin,divorced,secondary,no,1224,yes,no,cellular,3,Nov,187,1,-1,0,unknown,Young Adult,4502,1,yes
30,Management,single,tertiary,no,5359,no,no,cellular,27,May,119,1,98,1,success,Young Adult,4503,1,yes
31,Technician,married,tertiary,no,2166,no,no,cellular,13,Jul,577,6,182,2,success,Young Adult,4504,1,yes
35,Management,married,tertiary,no,925,no,no,cellular,8,Jun,200,4,-1,0,unknown,Young Adult,4505,1,yes
36,Management,married,tertiary,no,495,no,no,cellular,5,Aug,157,3,97,2,success,Young Adult,4506,1,yes
34,Admin,married,secondary,no,2374,yes,no,cellular,9,Nov,161,1,209,2,failure,Young Adult,4507,1,yes
28,Student,single,secondary,no,1925,no,no,cellular,25,May,252,1,88,4,failure,Young Adult,4508,1,yes
23,Services,single,secondary,no,279,yes,no,cellular,18,May,843,1,370,1,failure,Young Adult,4509,1,yes
46,Blue-Collar,married,unknown,no,842,yes,no,telephone,8,May,833,1,-1,0,unknown,Middle Aged,4510,1,yes
33,Unemployed,single,tertiary,no,6748,no,no,cellular,14,Aug,1579,2,-1,0,unknown,Young Adult,4511,1,yes
25,Management,married,tertiary,no,-242,yes,yes,cellular,18,May,600,4,332,4,other,Young Adult,4512,1,yes
43,Blue-Collar,married,primary,no,3917,no,no,cellular,2,Mar,154,1,-1,0,unknown,Middle Aged,4513,1,yes
38,Technician,single,secondary,no,1711,no,no,telephone,30,Sep,234,1,-1,0,unknown,Young Adult,4514,1,yes
62,Retired,married,secondary,no,298,no,no,cellular,17,Nov,709,2,-1,0,unknown,Elderly,4515,1,yes
33,Unknown,married,secondary,no,335,no,no,cellular,4,Feb,891,2,177,7,failure,Young Adult,4516,1,yes
53,Management,married,unknown,no,2240,yes,no,cellular,2,Jun,282,2,385,1,success,Middle Aged,4517,1,yes
38,Technician,married,secondary,no,1478,no,no,cellular,12,Aug,926,4,-1,0,unknown,Young Adult,4518,1,yes
32,Entrepreneur,married,secondary,no,390,no,no,cellular,6,Sep,440,1,280,1,failure,Young Adult,4519,1,yes
24,Student,single,secondary,no,1234,no,no,cellular,21,Jul,314,1,156,2,success,Young Adult,4520,1,yes
26,Management,single,tertiary,no,3704,no,no,cellular,19,Aug,238,4,-1,0,unknown,Young Adult,4521,1,yes
55,Blue-Collar,married,unknown,no,890,no,no,cellular,22,Aug,1329,2,-1,0,unknown,Middle Aged,4522,1,yes
47,Management,married,tertiary,no,3663,no,no,cellular,30,Mar,364,3,-1,0,unknown,Middle Aged,4523,1,yes
58,Blue-Collar,single,secondary,no,119,yes,yes,cellular,12,May,985,1,-1,0,unknown,Middle Aged,4524,1,yes
30,Blue-Collar,married,secondary,no,167,yes,no,cellular,10,Jul,255,1,-1,0,unknown,Young Adult,4525,1,yes
39,Technician,single,secondary,no,1022,yes,no,unknown,20,May,1410,2,-1,0,unknown,Young Adult,4526,1,yes
30,Admin,single,tertiary,no,305,no,no,cellular,4,Feb,227,2,-1,0,unknown,Young Adult,4527,1,yes
34,Blue-Collar,divorced,unknown,no,172,no,no,cellular,15,Jun,177,1,-1,0,unknown,Young Adult,4528,1,yes
34,Management,married,tertiary,no,3047,no,no,cellular,30,Apr,317,1,160,5,other,Young Adult,4529,1,yes
56,Management,married,tertiary,no,616,no,no,cellular,30,Apr,225,1,83,1,success,Middle Aged,4530,1,yes
27,Services,single,secondary,no,453,no,no,cellular,19,Apr,142,2,-1,0,unknown,Young Adult,4531,1,yes
46,Self-Employed,single,secondary,no,526,no,no,cellular,30,Apr,523,1,87,2,other,Middle Aged,4532,1,yes
32,Management,married,tertiary,no,169,no,no,telephone,14,Aug,698,2,-1,0,unknown,Young Adult,4533,1,yes
27,Services,single,secondary,no,1347,no,no,telephone,28,Dec,824,1,193,11,success,Young Adult,4534,1,yes
36,Blue-Collar,married,primary,no,378,yes,no,cellular,5,May,1240,1,-1,0,unknown,Young Adult,4535,1,yes
46,Admin,single,tertiary,no,2889,yes,no,cellular,5,May,494,1,-1,0,unknown,Middle Aged,4536,1,yes
46,Technician,married,secondary,no,57,no,no,unknown,28,May,796,1,-1,0,unknown,Middle Aged,4537,1,yes
49,Management,married,tertiary,no,0,no,no,telephone,17,Oct,223,1,-1,0,unknown,Middle Aged,4538,1,yes
39,Technician,married,tertiary,no,1293,no,no,cellular,3,Jun,140,2,-1,0,unknown,Young Adult,4539,1,yes
33,Technician,single,secondary,no,2085,no,no,cellular,9,Feb,501,2,-1,0,unknown,Young Adult,4540,1,yes
48,Entrepreneur,single,secondary,no,315,no,no,unknown,11,Feb,271,1,-1,0,unknown,Middle Aged,4541,1,yes
38,Blue-Collar,married,secondary,no,1627,no,no,unknown,16,Jun,1323,9,-1,0,unknown,Young Adult,4542,1,yes
60,Retired,married,secondary,no,1853,no,no,cellular,10,Feb,234,1,183,1,success,Elderly,4543,1,yes
33,Technician,single,secondary,no,1429,yes,no,cellular,31,Aug,268,8,-1,0,unknown,Young Adult,4544,1,yes
64,Management,married,tertiary,no,3951,no,no,cellular,28,Jan,134,1,91,1,success,Elderly,4545,1,yes
22,Self-Employed,single,tertiary,no,780,no,no,cellular,17,Mar,272,3,-1,0,unknown,Young Adult,4546,1,yes
34,Technician,divorced,tertiary,no,674,yes,no,cellular,7,Aug,587,2,-1,0,unknown,Young Adult,4547,1,yes
36,Blue-Collar,married,secondary,no,218,yes,no,cellular,4,May,619,6,-1,0,unknown,Young Adult,4548,1,yes
72,Retired,married,primary,no,763,no,no,cellular,24,Apr,384,2,-1,0,unknown,Elderly,4549,1,yes
37,Services,married,secondary,no,4151,yes,yes,cellular,30,Jul,543,4,-1,0,unknown,Young Adult,4550,1,yes
78,Retired,divorced,primary,no,2787,no,no,telephone,1,Jul,372,1,-1,0,unknown,Elderly,4551,1,yes
31,Technician,married,tertiary,no,26,no,yes,cellular,18,Nov,419,1,127,6,other,Young Adult,4552,1,yes
20,Student,single,secondary,no,153,no,no,unknown,21,Jun,100,1,-1,0,unknown,Young Adult,4553,1,yes
60,Self-Employed,married,primary,no,362,no,yes,cellular,29,Jul,816,6,-1,0,unknown,Elderly,4554,1,yes
36,Self-Employed,married,secondary,no,1184,yes,no,cellular,6,Apr,1063,1,-1,0,unknown,Young Adult,4555,1,yes
51,Technician,married,secondary,no,6840,no,no,telephone,7,Jul,257,1,-1,0,unknown,Middle Aged,4556,1,yes
26,Blue-Collar,single,secondary,no,3145,no,no,cellular,28,Dec,1141,1,209,1,other,Young Adult,4557,1,yes
48,Admin,married,secondary,no,660,no,no,cellular,18,Feb,318,1,561,2,success,Middle Aged,4558,1,yes
49,Management,married,tertiary,no,1311,yes,no,cellular,8,May,813,1,-1,0,unknown,Middle Aged,4559,1,yes
20,Student,single,secondary,no,215,no,no,cellular,24,Nov,325,1,95,5,success,Young Adult,4560,1,yes
77,Retired,married,primary,no,3324,no,no,cellular,13,May,289,1,91,5,success,Elderly,4561,1,yes
42,Management,single,tertiary,yes,0,yes,no,cellular,21,Nov,824,1,-1,0,unknown,Middle Aged,4562,1,yes
31,Admin,single,secondary,no,747,yes,no,unknown,26,May,543,2,-1,0,unknown,Young Adult,4563,1,yes
56,Blue-Collar,married,secondary,no,448,yes,yes,cellular,17,May,556,1,181,2,other,Middle Aged,4564,1,yes
32,Technician,single,tertiary,no,1246,yes,no,cellular,30,Apr,509,1,85,2,success,Young Adult,4565,1,yes
33,Management,married,tertiary,no,271,yes,no,cellular,14,Aug,801,2,-1,0,unknown,Young Adult,4566,1,yes
33,Management,single,tertiary,no,1271,yes,no,cellular,15,Apr,636,3,330,1,failure,Young Adult,4567,1,yes
54,Housemaid,married,secondary,no,962,yes,no,cellular,29,Oct,288,3,-1,0,unknown,Middle Aged,4568,1,yes
28,Student,single,tertiary,no,3054,no,no,cellular,30,Apr,384,1,80,6,other,Young Adult,4569,1,yes
41,Unemployed,married,tertiary,no,0,no,no,cellular,30,Oct,373,3,-1,0,unknown,Middle Aged,4570,1,yes
51,Management,married,tertiary,no,346,no,no,cellular,12,Nov,134,2,192,3,failure,Middle Aged,4571,1,yes
43,Blue-Collar,divorced,primary,no,3550,no,no,cellular,20,Nov,1154,1,-1,0,unknown,Middle Aged,4572,1,yes
36,Management,single,tertiary,no,1379,no,no,cellular,25,May,189,1,186,1,failure,Young Adult,4573,1,yes
49,Management,married,tertiary,no,1093,yes,yes,cellular,12,Jan,243,2,91,2,success,Middle Aged,4574,1,yes
47,Admin,divorced,secondary,no,295,yes,no,unknown,6,Jun,94,2,-1,0,unknown,Middle Aged,4575,1,yes
30,Services,married,secondary,no,129,yes,no,unknown,26,May,1446,7,-1,0,unknown,Young Adult,4576,1,yes
31,Technician,married,tertiary,no,636,yes,no,cellular,4,May,352,4,-1,0,unknown,Young Adult,4577,1,yes
39,Technician,married,secondary,no,4101,yes,no,cellular,18,Feb,146,2,264,1,other,Young Adult,4578,1,yes
40,Management,married,tertiary,no,3352,yes,no,telephone,23,Oct,138,1,-1,0,unknown,Middle Aged,4579,1,yes
48,Management,single,tertiary,no,334,yes,no,cellular,28,Sep,600,2,92,12,success,Middle Aged,4580,1,yes
30,Services,divorced,secondary,no,341,yes,no,cellular,20,Nov,478,1,-1,0,unknown,Young Adult,4581,1,yes
41,Entrepreneur,married,secondary,no,8491,yes,no,cellular,18,Nov,929,1,-1,0,unknown,Middle Aged,4582,1,yes
33,Services,married,secondary,no,227,yes,yes,cellular,13,Aug,477,2,-1,0,unknown,Young Adult,4583,1,yes
25,Student,single,secondary,no,125,no,no,cellular,9,Feb,215,1,92,2,success,Young Adult,4584,1,yes
49,Admin,married,secondary,no,3608,yes,no,unknown,13,Nov,231,1,-1,0,unknown,Middle Aged,4585,1,yes
32,Management,single,tertiary,no,2536,yes,no,cellular,26,Aug,958,6,-1,0,unknown,Young Adult,4586,1,yes
64,Management,married,tertiary,no,4688,no,no,cellular,21,Oct,200,1,-1,0,unknown,Elderly,4587,1,yes
28,Student,single,secondary,no,0,no,no,cellular,18,Feb,209,20,-1,0,unknown,Young Adult,4588,1,yes
37,Management,married,tertiary,no,1113,no,no,cellular,2,Mar,229,1,182,1,success,Young Adult,4589,1,yes
25,Blue-Collar,single,secondary,no,1857,yes,no,cellular,13,Apr,295,4,187,6,success,Young Adult,4590,1,yes
53,Admin,single,secondary,no,2892,no,no,cellular,9,Apr,527,3,-1,0,unknown,Middle Aged,4591,1,yes
62,Self-Employed,divorced,tertiary,no,6,yes,no,cellular,13,Apr,103,1,182,3,success,Elderly,4592,1,yes
34,Services,married,secondary,no,1076,no,no,cellular,12,May,152,1,182,6,success,Young Adult,4593,1,yes
26,Admin,single,secondary,yes,-930,yes,no,cellular,14,May,786,1,-1,0,unknown,Young Adult,4594,1,yes
39,Blue-Collar,married,secondary,no,1382,yes,no,cellular,11,Feb,397,2,-1,0,unknown,Young Adult,4595,1,yes
45,Management,single,tertiary,no,2048,yes,no,cellular,18,Oct,310,1,804,1,failure,Middle Aged,4596,1,yes
